driver_id,latitude,longitude,location,online_status,trip_status,ride_acceptance_rate,cancellation_rate,avg_trip_duration_minutes,avg_trip_distance_km,experience_years,rating,completed_trips,preferred_shift,peak_acceptance_rate,off_peak_acceptance_rate,preferred_trip_type,incentive_responsiveness,event_sensitivity,daily_avg_distance_km,coins_earned,target_distance_60_percent,target_distance_100_percent,multiplier_active,multiplier_value,multiplier_valid_until,distance_covered_today,home_latitude,home_longitude,home_location,consecutive_trips
c161bf85-f919-4519-894a-9ca26103195e,12.993679748370251,77.6011715925471,Shivajinagar,Online,En Route,83.92,46.84,17.06,6.19,9,4.95,1136,Evening,89.33,74.24,Short,0.93,0.55,85.56,17,51.34,85.56,False,1.0,2025-03-15 16:44:12.875982,37.85,13.09142138339351,77.59717755842323,Yelahanka,3
e3640b38-a613-43b6-b976-cf07dca02ef5,13.295168698671882,77.53966340721487,Doddaballapur,Offline,En Route,81.9,5.98,22.35,6.96,1,3.1,2770,Afternoon,89.1,77.45,Short,0.6,0.67,40.03,55,24.02,40.03,False,1.25,2025-03-15 16:44:12.876335,7.67,13.003024727905983,77.69589717479433,Krishnarajapuram,1
15906dc3-cb1a-4490-a9a7-edef8c52c730,12.974114243299686,77.58587832024146,Gandhi Nagar,Online,Idle,85.06,18.98,56.64,1.56,1,4.86,532,Morning,88.47,75.44,Long,0.53,0.64,87.01,2,52.21,87.01,True,1.0,2025-03-17 16:44:12.878739,31.68,13.021187728429082,77.53998072817778,Mahalakshmi Layout,3
43e529b3-e961-49a2-8e76-9154802e5efd,12.912458504068063,77.60757080592629,BTM Layout,Online,Idle,86.35,29.65,12.84,2.18,9,3.49,4796,Night,93.38,85.67,Short,0.61,0.74,55.13,45,33.08,55.13,False,1.0,2025-03-15 16:44:12.879285,10.39,12.919024933886302,77.61871416908387,Koramangala,4
e593a17b-5fa6-4f86-8d99-505b39748a32,12.70298115550035,77.68649562003046,Anekal,Online,En Route,84.92,40.34,17.92,6.24,1,3.03,1459,All Day,86.61,77.32,Both,0.97,0.2,110.03,27,66.02,110.03,False,1.0,2025-03-17 16:44:12.879828,93.48,12.893702698792767,77.6313641473821,Hosur Road,4
cbc5549f-559c-4739-af8b-9f88df13cf4f,12.9065128732829,77.61809339048104,Bommanahalli,Online,En Route,89.4,4.25,6.48,5.08,7,4.16,2389,Evening,92.23,80.45,Short,0.67,0.72,46.41,47,27.85,46.41,False,1.0,2025-03-17 16:44:12.880329,25.99,12.961378565922619,77.57885225278176,Chamrajpet,0
0e4566dc-36ef-4e53-b8fc-e4f1a69e3c73,12.65920067717707,77.21022048447873,Channapatna,Online,Idle,98.53,33.14,5.5,8.34,2,4.73,3238,All Day,100.0,97.37,Both,0.72,0.19,92.25,50,55.35,92.25,False,1.25,2025-03-17 16:44:12.880947,9.28,12.958792636200057,77.60277468721388,Shanti Nagar,1
4c8a6b50-751e-4d68-b89c-f3609ab683f8,13.012722519966974,77.54106810697219,Mahalakshmi Layout,Online,Occupied,63.41,18.02,18.82,7.05,5,3.23,4408,Afternoon,67.78,60.73,Both,0.94,1.0,88.62,64,53.17,88.62,False,1.25,2025-03-16 16:44:12.881498,22.78,13.020289099562994,77.64044555402562,Sarvagnanagar,0
1bf45367-f978-4484-b115-590f3d6f032c,12.99620249240522,77.70442893659076,KR Puram,Online,Occupied,79.66,18.59,27.51,4.2,4,3.28,3583,Evening,84.63,75.63,Both,0.71,0.96,87.94,59,52.76,87.94,False,1.25,2025-03-17 16:44:12.882047,34.94,13.002036954028943,77.69758964776274,Krishnarajapuram,1
9fb4fff5-40a4-4644-9216-763f31051429,12.953354539322605,77.69947171575316,Marathahalli,Online,Occupied,80.27,1.05,27.14,5.64,5,3.99,3419,Afternoon,86.36,72.06,Short,0.62,0.79,44.51,89,26.71,44.51,False,1.25,2025-03-17 16:44:12.882518,42.69,12.99362180581016,77.61328758651207,Shivajinagar,1
4868d601-216d-4ba1-aeca-5d51a8298840,12.95830750845582,77.57355232201307,Chamrajpet,Online,Idle,89.09,10.08,27.01,1.58,4,4.98,1856,Morning,96.88,86.56,Both,0.85,0.95,72.71,99,43.63,72.71,False,1.25,2025-03-15 16:44:12.882934,45.85,13.242691978120154,77.70847264492848,Devanahalli,4
3911216d-acd8-4c78-affc-d3a961a2111a,12.979660892565336,77.66757255715886,CV Raman Nagar,Offline,Idle,93.23,10.11,28.83,5.54,4,4.16,2574,Evening,100.0,86.51,Long,0.5,0.12,82.76,44,49.66,82.76,False,1.0,2025-03-16 16:44:12.883275,68.25,13.005667000930634,77.56978704392195,Malleshwaram,0
19cf684a-a9d1-4227-aeba-9e6a5108b318,12.55299996446488,77.42219825493248,Kanakapura,Offline,Idle,93.06,17.67,5.37,1.81,9,4.68,4083,Night,99.44,92.55,Both,0.98,0.19,94.11,11,56.47,94.11,True,1.0,2025-03-17 16:44:12.883675,32.68,12.99572100223461,77.62915753018405,Pulakeshinagar,0
e80bbd1b-336f-4580-86d7-f48f07dbbfb9,12.70710869141312,77.70352355246435,Anekal,Offline,En Route,82.43,34.82,10.18,7.21,4,3.97,2071,Afternoon,90.22,82.23,Both,0.78,0.81,104.64,11,62.78,104.64,False,1.0,2025-03-15 16:44:12.884018,75.48,12.965128538376431,77.5830987498281,Chickpet,4
a0041867-af7c-4b64-8888-b4d7fde6fce2,12.952380253592187,77.22223196120821,Magadi,Online,Idle,80.61,32.43,21.31,2.0,3,4.06,2310,Evening,81.55,72.93,Both,0.66,0.31,107.03,73,64.22,107.03,False,1.25,2025-03-17 16:44:12.884332,27.47,12.71015969495511,77.70421988358004,Anekal,0
8dfb3fbd-42a3-4ea4-95e0-7a9a841c5844,12.650538504084116,77.21339583475732,Channapatna,Offline,Idle,50.67,24.66,13.97,2.8,10,3.14,3450,Evening,57.62,49.25,Both,0.53,0.41,54.19,31,32.51,54.19,False,1.0,2025-03-15 16:44:12.884697,50.31,12.981195740958471,77.69503108496437,Mahadevapura,0
494a09e0-478f-471c-aacc-9935f39f0c57,13.03657357812266,77.55064773120381,Yeshwantpur,Online,Idle,56.33,19.48,8.9,3.78,9,3.09,1312,Afternoon,65.54,55.04,Long,0.91,0.89,81.55,41,48.93,81.55,False,1.0,2025-03-16 16:44:12.885104,78.4,12.96115339921889,77.69858950518913,Marathahalli,4
c87b063a-d524-4432-83ce-b6156bd242f8,12.909430741992033,77.65166643459003,HSR Layout,Online,En Route,81.41,20.71,29.93,5.11,2,4.26,327,Morning,87.8,78.54,Short,0.7,0.85,80.02,20,48.01,80.02,False,1.0,2025-03-17 16:44:12.885479,21.09,12.965492803214325,77.22797162494246,Magadi,2
f45b5296-f6be-4906-83ed-081a1b3146dd,12.960942623937639,77.21591433717413,Magadi,Offline,Idle,89.55,16.21,26.39,1.18,2,4.88,4640,Evening,95.22,86.01,Long,0.71,0.73,76.13,93,45.68,76.13,False,1.25,2025-03-17 16:44:12.885781,25.58,12.962113889627513,77.52910113073665,Govindraj Nagar,3
790db43e-1d28-4647-ad9f-76ece2534506,12.960869315334204,77.59362405431804,Shanti Nagar,Offline,Idle,58.77,44.68,56.73,6.79,2,3.24,1799,Morning,61.8,51.79,Both,0.65,0.5,73.69,54,44.21,73.69,False,1.25,2025-03-15 16:44:12.886083,64.99,12.91248778262367,77.55839761359069,Padmanabhanagar,1
9d8744b9-9d03-4ae7-9e51-32f8a4c96d37,12.993684017952509,77.57344516801271,Malleshwaram,Online,Occupied,95.71,5.38,32.67,13.95,6,4.49,3188,Night,100.0,90.77,Both,0.69,0.94,78.54,61,47.12,78.54,True,1.25,2025-03-15 16:44:12.886413,21.62,12.979904040575256,77.55955567956725,Rajaji Nagar,2
2bb397b7-c135-4a94-845a-bdf726d2e195,13.302675351705627,77.54152116229277,Doddaballapur,Online,Idle,91.91,20.77,12.4,4.19,1,4.36,4756,Morning,98.72,90.7,Short,0.71,0.65,96.97,31,58.18,96.97,True,1.0,2025-03-17 16:44:12.886790,91.19,13.000513327651243,77.70326692995218,Krishnarajapuram,2
987dee55-1f2f-466a-b9e8-b3486dd413a6,12.924470880617578,77.51120080481303,Rajarajeshwarinagar,Online,Occupied,93.91,9.35,30.0,1.59,10,4.21,649,Evening,100.0,84.77,Both,1.0,0.24,101.06,99,60.64,101.06,False,1.25,2025-03-17 16:44:12.887133,47.34,12.90136612151392,77.60841941206846,Bommanahalli,4
7551cde9-088f-4d82-b55f-e8e4ca30ba66,12.903166615246654,77.61988261257713,Bommanahalli,Offline,Idle,94.91,2.89,37.98,4.35,3,3.6,1387,All Day,96.28,88.04,Both,0.8,0.56,116.89,2,70.13,116.89,False,1.0,2025-03-17 16:44:12.887572,106.19,12.90368960633508,77.65180535847895,HSR Layout,1
f696deac-7d91-4c0f-9c27-d68d0843eedd,12.953306879558527,77.23572113017478,Magadi,Online,En Route,74.2,16.91,0.82,2.93,10,4.0,1766,Night,80.09,69.66,Both,0.61,0.01,102.12,70,61.27,102.12,False,1.25,2025-03-16 16:44:12.887935,38.62,12.922477913103892,77.61758829108393,BTM Layout,4
79e22884-68a8-4827-b42f-563305344b13,13.091579372468175,77.3907276279016,Nelamangala,Offline,Idle,93.31,17.32,14.63,3.51,4,4.29,4281,Night,100.0,92.08,Long,0.7,0.94,52.25,65,31.35,52.25,False,1.25,2025-03-15 16:44:12.888270,42.86,12.999486436320941,77.69101756127411,Krishnarajapuram,2
6e2db49e-e1f4-49ac-b338-58ccfdc4d2f1,13.097896937006032,77.39995446830827,Nelamangala,Online,Occupied,73.76,48.11,11.74,10.71,6,3.1,1191,All Day,78.19,67.9,Both,0.77,0.91,46.64,59,27.98,46.64,False,1.25,2025-03-15 16:44:12.888657,11.55,12.962546912424008,77.23115985872579,Magadi,0
c79921e8-2474-4628-a55d-bab3930a6e03,12.897248312722802,77.5966234300659,JP Nagar,Online,Idle,79.64,41.23,9.47,5.47,5,4.36,4519,Morning,83.02,78.56,Short,0.92,0.03,81.61,75,48.97,81.61,False,1.25,2025-03-15 16:44:12.889032,38.79,13.076512059295396,77.79137086179011,Hoskote,2
b7b33079-d566-48bf-b705-070dc47b9749,12.969824946936328,77.53987635322378,Vijay Nagar,Online,Idle,58.75,36.83,24.79,7.56,5,3.96,3266,Morning,63.56,54.99,Long,0.53,0.69,74.9,58,44.94,74.9,False,1.25,2025-03-16 16:44:12.889378,14.9,12.917406246205932,77.62058700606198,Madiwala,0
cf1a77ec-8a78-453d-be8a-6f07424f0d26,13.04426304271555,77.62642015860646,Hennur,Online,Idle,86.52,27.74,21.39,1.84,8,4.35,3587,Evening,93.36,86.49,Both,0.56,0.41,101.68,80,61.01,101.68,True,1.25,2025-03-17 16:44:12.889799,47.54,13.012798788112054,77.70241656226725,Krishnarajapuram,4
f830cb17-d486-4717-91ce-e73f17eab5a1,12.967062476694258,77.70203208681039,Marathahalli,Online,Idle,84.65,9.73,17.51,0.56,5,4.41,1209,Afternoon,84.7,81.37,Both,0.87,0.45,94.75,2,56.85,94.75,False,1.0,2025-03-15 16:44:12.890168,3.85,13.033415059691341,77.60221699355267,Hebbal,3
5ae1297f-22e0-4028-87e5-e230b30d7038,12.970470119338655,77.52741340254012,Govindraj Nagar,Online,En Route,68.67,33.41,42.65,2.59,10,4.77,787,Afternoon,73.77,64.44,Long,0.51,0.34,118.08,15,70.85,118.08,False,1.0,2025-03-16 16:44:12.890533,69.41,13.077645934910711,77.797525486735,Hoskote,1
ad46287f-b067-4714-be1f-657538fb5e47,12.897545576589481,77.64185057244754,Hosur Road,Online,En Route,79.86,8.75,18.45,16.75,5,3.08,3983,Evening,83.24,75.68,Long,0.74,0.27,42.33,17,25.4,42.33,False,1.0,2025-03-17 16:44:12.890887,16.15,12.699873241166285,77.68893747405077,Anekal,2
350a2f0e-31f4-4f6d-987c-77913d8a24ae,12.954707938696583,77.59319302491788,Shanti Nagar,Online,En Route,44.6,8.28,5.14,1.07,1,3.93,2365,Evening,46.24,43.35,Short,0.51,0.88,43.61,5,26.17,43.61,True,1.0,2025-03-17 16:44:12.891259,4.28,12.94022602847666,77.54564605966348,Mysore Road,3
fdac94f1-c9dd-47d8-9396-0cd8d5e2da3b,12.868448777712837,77.59776801873484,Bannerghatta,Online,Idle,85.83,20.48,10.98,3.9,7,3.23,4503,Morning,93.26,80.02,Long,0.59,0.23,86.04,71,51.62,86.04,False,1.25,2025-03-15 16:44:12.891649,14.69,13.102858125046891,77.40235077481712,Nelamangala,3
bef71139-2649-4b4d-8ae4-40f2c7174b47,12.98181653361552,77.64486187807519,Indiranagar,Online,En Route,93.44,35.43,7.92,9.13,7,4.66,1514,All Day,95.85,88.34,Long,0.72,0.98,68.02,86,40.81,68.02,False,1.25,2025-03-16 16:44:12.891964,3.26,12.97740819029185,77.53201366350144,Vijay Nagar,0
877d3298-9899-43f2-989c-0c7d23817066,12.96279725597773,77.75133657542365,Whitefield,Online,Idle,84.29,13.06,12.08,3.61,5,3.11,4988,Afternoon,86.09,77.4,Long,0.93,0.12,102.85,6,61.71,102.85,False,1.0,2025-03-15 16:44:12.892341,71.46,12.915430945777597,77.61899969571112,BTM Layout,0
5a1339f4-e52d-454c-a6b6-66e39e3fd6ca,12.997456488576827,77.57776746641349,Malleshwaram,Online,Occupied,79.55,40.68,9.77,6.08,6,4.3,2136,All Day,79.58,77.07,Both,0.97,0.72,101.26,70,60.76,101.26,False,1.25,2025-03-15 16:44:12.892815,23.45,12.978624360872272,77.67230606598247,CV Raman Nagar,0
6f93c446-f4b2-47c5-8f1d-67e5ef653f0f,12.940873032739928,77.54517156479172,Mysore Road,Online,Occupied,94.61,28.17,7.04,8.64,5,4.77,4846,Afternoon,95.09,93.12,Long,0.74,0.26,68.52,76,41.11,68.52,False,1.25,2025-03-16 16:44:12.893194,54.39,12.864627207873227,77.58895584494731,Bannerghatta,1
cc47e076-d7b2-4ba2-83c5-6772a79f15fe,12.698750086548573,77.69438226010351,Anekal,Offline,En Route,65.59,15.85,15.64,7.54,6,4.63,3089,Night,66.74,55.89,Both,0.68,0.07,53.36,41,32.02,53.36,False,1.0,2025-03-17 16:44:12.893630,19.03,13.044264053877,77.62683983470622,Hennur,0
e02ad6e3-6d26-47ca-9e4a-e0071e3cf92d,12.956010607787876,77.60744838100157,Shanti Nagar,Online,Occupied,78.85,23.27,3.8,8.01,5,3.35,2600,Morning,79.46,76.15,Both,0.94,0.22,77.08,62,46.25,77.08,True,1.25,2025-03-16 16:44:12.894002,58.8,13.03036154436736,77.51781494400943,Dasarahalli,2
0bf25a5e-8665-47ff-bca8-52dfe11706e3,12.964900654674997,77.58083610213441,Chickpet,Online,En Route,92.62,2.92,24.78,2.8,10,4.75,3218,All Day,96.86,86.9,Both,0.7,0.98,100.72,28,60.43,100.72,True,1.0,2025-03-15 16:44:12.894372,10.3,13.012290430626273,77.69804714910127,KR Puram,2
5cdf1cf4-fe3f-4b7a-a522-aee352858e4b,13.01046835452861,77.56130803221376,Malleshwaram,Online,Idle,71.65,7.37,11.47,4.26,10,4.65,3272,Night,74.3,66.28,Long,0.72,0.09,97.49,11,58.49,97.49,False,1.0,2025-03-17 16:44:12.894793,93.66,13.020690983245352,77.63534197020702,Sarvagnanagar,0
c4a390a8-cc55-4050-8e03-a95c0ce2908a,12.921578234451855,77.61814338643208,Madiwala,Online,Idle,98.4,2.62,53.32,8.5,10,4.02,1434,Afternoon,98.74,96.69,Long,0.8,0.15,71.91,86,43.15,71.91,True,1.25,2025-03-15 16:44:12.895129,70.99,12.996033490205738,77.553293201759,Rajaji Nagar,1
e22b59a0-f020-4362-a6c3-b1c965a7c2eb,12.918309718766302,77.60641307253965,BTM Layout,Online,Idle,52.99,4.55,22.97,2.05,6,3.47,207,All Day,62.05,44.35,Both,0.61,0.64,80.49,97,48.29,80.49,False,1.25,2025-03-15 16:44:12.895536,59.78,12.991931223399225,77.65737732746682,CV Raman Nagar,3
b7740889-6964-4d94-8a8b-aa2d947daf18,12.975830110916272,77.58376699402044,Chickpet,Online,Idle,67.32,6.86,8.06,3.14,4,3.77,3242,Night,71.8,66.11,Long,0.64,0.16,62.57,14,37.54,62.57,True,1.0,2025-03-17 16:44:12.895912,1.93,12.994449254958266,77.63691322684046,Pulakeshinagar,4
2bebf90c-bc32-45df-8502-0f3b425bbe96,13.06317144981199,77.79072056492983,Hoskote,Online,Idle,84.66,15.36,32.12,5.22,1,3.05,1720,Morning,86.36,82.12,Short,0.78,0.41,115.82,52,69.49,115.82,False,1.25,2025-03-15 16:44:12.896271,26.71,12.993857478727637,77.55217939852346,Rajaji Nagar,1
013ea6e9-4f65-4bf6-80f6-c361c9ec7fbf,12.912539629813715,77.58699042903615,JP Nagar,Online,En Route,80.67,18.41,4.02,11.91,4,4.01,1636,Afternoon,85.44,73.04,Short,0.74,0.99,94.93,87,56.96,94.93,False,1.25,2025-03-16 16:44:12.896671,72.89,12.979210183458827,77.54785822365085,Rajaji Nagar,4
d201c4fa-33fd-47eb-b5ba-6d68d39b5100,12.961206872558884,77.68914164099183,Marathahalli,Online,En Route,82.33,4.76,13.73,1.92,8,3.52,3606,Night,88.89,82.25,Both,0.83,0.31,63.4,29,38.04,63.4,False,1.0,2025-03-15 16:44:12.897020,36.36,12.992072598570559,77.66093855456238,CV Raman Nagar,0
ad6b256b-f2ed-40db-ba6b-23983627c1b1,12.948253340759731,77.56512339180297,Chamrajpet,Online,En Route,89.62,13.11,7.84,5.97,10,4.72,4057,Night,89.75,82.67,Long,0.78,0.65,68.02,34,40.81,68.02,False,1.0,2025-03-17 16:44:12.897387,6.7,13.304036131561496,77.53860343791135,Doddaballapur,2
8ef89bb2-cc88-48bf-aff2-146907811110,12.952797684602952,77.53386015266105,Govindraj Nagar,Online,Idle,41.97,19.3,9.78,3.93,8,3.99,983,Morning,47.0,41.45,Both,0.76,0.33,52.65,3,31.59,52.65,False,1.0,2025-03-17 16:44:12.897786,27.98,13.303137324917019,77.54114748835396,Doddaballapur,3
d42f7fc1-2611-43dc-98bf-8385bea325de,12.930974564627967,77.59302828036965,Jayanagar,Online,Occupied,75.29,33.55,10.46,5.13,6,4.44,861,Morning,76.52,65.49,Long,0.61,0.17,93.41,49,56.05,93.41,False,1.0,2025-03-15 16:44:12.898128,64.13,12.982329138415063,77.67121582485771,CV Raman Nagar,3
fee2c3d0-a531-4d2c-ba4f-57c8b3022066,12.954401321314952,77.57987154006278,Chamrajpet,Offline,Idle,78.87,3.36,2.17,8.61,5,3.43,3002,Night,80.79,72.48,Both,0.98,0.78,104.29,8,62.57,104.29,False,1.0,2025-03-16 16:44:12.898548,44.38,12.961889791470236,77.54076838503427,Govindraj Nagar,0
333d9041-ab7a-4935-aefd-1d71151dd8bb,13.003279556578345,77.69170626213992,KR Puram,Online,En Route,77.86,22.53,43.49,2.23,5,4.18,4096,Evening,84.65,72.27,Both,0.55,0.95,103.26,39,61.96,103.26,True,1.0,2025-03-16 16:44:12.898928,4.89,12.980924556279982,77.69161596670224,Mahadevapura,0
ee9bf1a1-6ee1-4999-a2a4-8bdfb4d2b98e,12.955320965959451,77.57520069155085,Chamrajpet,Online,Idle,47.63,11.48,5.13,9.24,4,3.2,830,Morning,52.71,39.55,Long,0.56,0.04,62.52,25,37.51,62.52,False,1.0,2025-03-15 16:44:12.899264,1.36,12.922311410885984,77.51713543484024,Rajarajeshwarinagar,0
b6dcfdc2-f190-4794-b6e4-a717c58f8305,12.976048350563007,77.57878183890159,Chickpet,Offline,Idle,92.65,57.74,23.39,7.3,7,4.16,2034,All Day,100.0,85.23,Both,0.59,0.82,62.09,46,37.25,62.09,False,1.0,2025-03-17 16:44:12.899625,55.05,12.96143359534063,77.22435736818117,Magadi,2
eb5b158f-155f-414f-a74b-d180a349c050,12.925299977719199,77.63191559734321,Koramangala,Offline,Occupied,87.8,9.66,36.61,1.66,6,4.2,2507,All Day,96.52,84.91,Short,0.97,0.38,86.11,27,51.67,86.11,True,1.0,2025-03-17 16:44:12.899948,61.67,12.920608376996356,77.62292587494412,Koramangala,0
ef76b4db-32bc-4bf6-b4a3-0ec8aac35936,12.92859356827307,77.61605603122453,Madiwala,Online,Idle,93.65,45.68,39.73,3.03,7,4.79,3108,All Day,100.0,87.8,Both,0.97,0.25,82.81,59,49.69,82.81,False,1.25,2025-03-16 16:44:12.900260,64.31,13.006444445603476,77.69961947641299,KR Puram,1
60389c9a-b016-4b36-bcf3-2f52dcb4d4c3,12.977865961533974,77.57329765195509,Chickpet,Offline,En Route,87.75,37.34,24.82,7.13,10,3.42,2364,Morning,90.15,82.18,Short,0.97,0.33,57.52,98,34.51,57.52,False,1.25,2025-03-15 16:44:12.900622,30.77,13.02707018299564,77.50704133621538,Dasarahalli,3
f0046104-8235-4ee2-9cd1-b97cb0704429,13.058318184464937,77.60080816324208,Byatarayanapura,Online,Idle,91.86,10.76,15.7,11.17,3,3.45,4108,All Day,100.0,83.54,Long,0.78,0.84,78.48,5,47.09,78.48,True,1.0,2025-03-16 16:44:12.900932,75.33,12.711870946828363,77.69691122809249,Anekal,3
eff7bed5-2827-4820-9c47-5a4707be0a17,13.007385871326209,77.69592676586988,KR Puram,Offline,Idle,76.46,28.11,15.82,9.2,6,3.9,2927,Evening,85.37,72.62,Both,0.74,0.12,114.23,47,68.54,114.23,True,1.0,2025-03-17 16:44:12.901258,17.6,12.896602921834667,77.63067286542895,Hosur Road,2
6231e019-f4c6-4962-9079-5db7c0e85223,12.945299287142527,77.53309470653159,Mysore Road,Online,En Route,84.44,21.36,6.96,2.44,3,4.51,3710,Morning,87.06,81.89,Both,0.72,0.33,54.29,16,32.57,54.29,True,1.0,2025-03-17 16:44:12.901631,30.76,12.903246272263827,77.63026326540844,Hosur Road,1
d49a274d-ee20-498e-9e29-8fcf81092b6f,12.952795306282859,77.57303768923855,Chamrajpet,Online,Idle,90.79,8.75,8.54,8.24,10,4.25,4309,All Day,100.0,86.11,Long,0.72,0.67,90.39,69,54.23,90.39,False,1.25,2025-03-15 16:44:12.901992,23.96,13.099501118913093,77.40223068986248,Nelamangala,4
73afea20-7368-4198-b754-f0a82d7ef533,12.971290005209887,77.58191209636516,Gandhi Nagar,Online,Occupied,94.01,5.69,29.78,4.43,6,4.0,1128,Afternoon,98.64,93.27,Both,0.92,0.18,112.37,78,67.42,112.37,False,1.25,2025-03-15 16:44:12.902336,49.58,13.034429525252843,77.51212987445727,Dasarahalli,4
f40b4982-de40-4eea-98dc-763da5363acc,13.032341948925358,77.54328368376136,Yeshwantpur,Online,En Route,76.84,18.56,4.09,1.13,8,4.75,3428,Afternoon,77.62,68.95,Both,0.58,0.85,94.94,26,56.96,94.94,True,1.0,2025-03-15 16:44:12.902774,39.8,12.997379879124468,77.5665970535322,Malleshwaram,2
9580a0d5-8fb3-442d-8963-3cd93d6a3f51,13.041653583254119,77.60258065399015,Hebbal,Online,En Route,54.69,10.42,12.98,8.77,7,4.82,166,All Day,59.31,49.2,Both,1.0,0.24,98.16,85,58.9,98.16,False,1.25,2025-03-16 16:44:12.903433,0.91,12.991311320151246,77.63146669826008,Pulakeshinagar,2
6f0ab5c6-ddc7-477c-8e6e-3fc9e081f72d,12.549938548335486,77.41358006777189,Kanakapura,Online,Idle,96.76,18.92,17.06,4.69,3,4.54,705,All Day,96.85,94.63,Both,0.69,0.98,42.43,59,25.46,42.43,False,1.25,2025-03-16 16:44:12.903963,2.53,13.023366577533318,77.55829325376584,Yeshwantpur,2
1ad05369-aedc-4005-b1cb-24a5f0100a32,13.009322822627672,77.69201285938614,Krishnarajapuram,Online,Idle,86.54,27.63,7.04,11.11,8,3.57,2163,Evening,90.09,85.81,Both,0.91,0.3,119.21,89,71.53,119.21,True,1.25,2025-03-15 16:44:12.904531,53.24,13.047652912320672,77.62687363547603,Hennur,2
bbae0eb2-0e19-4f56-a2ee-48de89e31012,13.2481315305217,77.7103479422021,Devanahalli,Offline,Idle,73.67,31.08,43.91,2.07,9,4.61,1286,Morning,73.69,69.34,Long,0.82,0.3,96.83,44,58.1,96.83,True,1.0,2025-03-17 16:44:12.905058,55.37,12.923577796467441,77.51349550827558,Rajarajeshwarinagar,2
45d329d6-cf07-47fb-b880-7153729ef5d7,12.986820394209731,77.57089470250243,Gandhi Nagar,Online,Occupied,84.69,25.41,50.87,21.29,1,3.44,3767,Afternoon,91.11,81.93,Short,0.63,0.49,117.29,63,70.37,117.29,False,1.25,2025-03-15 16:44:12.905689,42.62,13.019990245010082,77.65267859294035,Sarvagnanagar,1
fab47e6e-bef8-4a0a-8868-6af12ecdc081,13.110277514242751,77.6052813878729,Yelahanka,Online,Occupied,90.04,29.0,10.73,1.88,2,3.09,3386,Afternoon,94.75,80.5,Short,0.97,0.73,91.0,65,54.6,91.0,False,1.25,2025-03-15 16:44:12.906249,9.73,13.00359508647131,77.57484182276521,Malleshwaram,4
e96d48fc-1a44-416a-b50b-0e569bdf461f,13.108134450470326,77.6030739448059,Yelahanka,Online,Idle,78.24,12.26,11.9,3.36,10,4.44,3380,Afternoon,79.81,68.71,Long,0.67,0.01,52.27,57,31.36,52.27,False,1.25,2025-03-17 16:44:12.906872,21.25,12.925012439985151,77.6329200814813,Koramangala,1
6676adb0-0626-4d42-9c30-604f83b55964,12.650218946106412,77.20099321400211,Channapatna,Online,Occupied,87.43,34.83,17.11,4.87,7,3.21,161,Afternoon,94.65,85.52,Long,0.54,0.39,99.33,2,59.6,99.33,False,1.0,2025-03-17 16:44:12.907402,59.14,12.94924409057998,77.56065166385092,Basavanagudi,4
be318520-fd2e-4796-8eeb-34a8e58ac7dc,12.723931417149043,77.3050695833825,Ramanagaram,Online,Idle,75.42,30.37,9.5,6.14,7,4.56,1492,All Day,81.32,73.41,Short,0.58,0.25,57.99,23,34.79,57.99,False,1.0,2025-03-16 16:44:12.907910,52.31,13.107949124437821,77.40391325007936,Nelamangala,4
42c1c2de-7ce4-4e26-84af-507e5b091ea3,12.9398071118854,77.57710791816451,Basavanagudi,Online,En Route,98.04,41.47,6.19,4.17,4,3.66,436,Night,100.0,89.84,Long,0.73,0.29,63.84,2,38.3,63.84,True,1.0,2025-03-15 16:44:12.908360,6.98,13.103696416853868,77.59268149944641,Yelahanka,4
67bb5c6e-f9b8-444e-b549-5f80535c7897,12.971838323746923,77.58460469714863,Gandhi Nagar,Online,Idle,79.82,23.67,5.79,5.0,8,3.29,4502,Night,80.56,73.53,Both,0.57,0.52,102.33,71,61.4,102.33,True,1.25,2025-03-16 16:44:12.908816,34.47,13.006493983531666,77.6979055918971,KR Puram,3
1c92816c-0d64-4e82-968e-934645dbc39f,12.971151376953479,77.57146564391078,Chickpet,Offline,Idle,65.3,3.26,37.13,12.11,9,4.87,999,Afternoon,70.22,57.62,Short,0.63,0.24,119.33,15,71.6,119.33,False,1.0,2025-03-15 16:44:12.909218,110.41,12.907237931377557,77.57201708395736,Padmanabhanagar,0
8f155ac5-4f21-4302-af0d-c2f72d75b58e,12.994746083844388,77.69370810813525,Mahadevapura,Offline,Idle,76.93,2.92,6.95,2.26,9,4.39,2495,Afternoon,84.62,76.04,Short,0.75,0.02,60.23,44,36.14,60.23,False,1.0,2025-03-15 16:44:12.909657,29.4,13.07494058714109,77.80607902789201,Hoskote,3
205d6c35-7888-47c3-bb67-a00a8aed8273,13.030806912465012,77.5480947160506,Yeshwantpur,Offline,Occupied,76.24,7.71,41.87,8.84,7,4.53,3836,Evening,81.26,73.49,Both,0.86,0.86,78.03,18,46.82,78.03,False,1.0,2025-03-17 16:44:12.910036,37.12,13.03083246559471,77.51982272096342,Dasarahalli,1
